timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2020-12-31T00:00:00.000Z";"2020-12-31T23:59:59.999Z";"2020-12-31T22:43:07.000Z";"2020-12-31T01:11:07.000Z";"2781";4.13722104;5.28374091;3.95631792;5.16833732;1385543382.94;1387373840.4002287;268437169.23;"2020-12-31T23:59:59.999Z"
"2020-12-30T00:00:00.000Z";"2020-12-30T23:59:59.999Z";"2020-12-30T18:05:11.000Z";"2020-12-30T11:41:08.000Z";"2781";3.67033092;4.3354187;3.63935282;4.14055831;763321282.11;1111315023.9393563;268397384.95;"2020-12-30T23:59:59.999Z"
"2020-12-29T00:00:00.000Z";"2020-12-29T23:59:59.999Z";"2020-12-29T00:34:08.000Z";"2020-12-29T16:11:22.000Z";"2781";3.72754665;3.82327011;3.50297985;3.6708054;686584801.06;985107448.8832926;268362754.32;"2020-12-29T23:59:59.999Z"
"2020-12-28T00:00:00.000Z";"2020-12-28T23:59:59.999Z";"2020-12-28T08:31:07.000Z";"2020-12-28T00:05:08.000Z";"2781";3.59486928;3.91333214;3.57897239;3.72836028;859661085.08;959011053.1619704;257220596.12;"2020-12-28T23:59:59.999Z"
"2020-12-27T00:00:00.000Z";"2020-12-27T23:59:59.999Z";"2020-12-27T16:08:07.000Z";"2020-12-27T12:14:07.000Z";"2781";3.40689161;3.77099117;3.37605437;3.59463998;966315809.88;924485286.1780285;257184388.62;"2020-12-27T23:59:59.999Z"
"2020-12-26T00:00:00.000Z";"2020-12-26T23:59:59.999Z";"2020-12-26T08:43:07.000Z";"2020-12-26T22:52:08.000Z";"2781";3.50356115;3.59978136;3.36239433;3.40696394;531596588.27;876098440.141036;257149314.07;"2020-12-26T23:59:59.999Z"
"2020-12-25T00:00:00.000Z";"2020-12-25T23:59:59.999Z";"2020-12-25T11:52:08.000Z";"2020-12-25T05:20:09.000Z";"2781";3.52148253;3.63597354;3.38354015;3.50369878;597006834.19;900828920.9527804;257107981.11;"2020-12-25T23:59:59.999Z"
"2020-12-24T00:00:00.000Z";"2020-12-24T23:59:59.999Z";"2020-12-24T23:59:08.000Z";"2020-12-24T03:20:09.000Z";"2781";3.31553774;3.52143239;3.16793277;3.52143239;673684478.08;905198426.2303164;257054040.77;"2020-12-24T23:59:59.999Z"
"2020-12-23T00:00:00.000Z";"2020-12-23T23:59:59.999Z";"2020-12-23T00:28:08.000Z";"2020-12-23T22:25:13.000Z";"2781";3.72935372;3.76971416;3.02677571;3.31396994;838383816.4;851816812.9726367;257038183.7;"2020-12-23T23:59:59.999Z"
"2020-12-22T00:00:00.000Z";"2020-12-22T23:59:59.999Z";"2020-12-22T16:22:09.000Z";"2020-12-22T07:42:08.000Z";"2781";3.52019541;3.77340982;3.29904714;3.73061416;734453822.74;958801028.8768184;257008896.46;"2020-12-22T23:59:59.999Z"
"2020-12-21T00:00:00.000Z";"2020-12-21T23:59:59.999Z";"2020-12-21T04:31:07.000Z";"2020-12-21T12:13:07.000Z";"2781";3.76621274;3.9184022;3.44885525;3.52324575;757127157.75;905433508.5809995;256988462.82;"2020-12-21T23:59:59.999Z"
"2020-12-20T00:00:00.000Z";"2020-12-20T23:59:59.999Z";"2020-12-20T09:46:07.000Z";"2020-12-20T22:13:08.000Z";"2781";3.96359917;4.01578153;3.72819011;3.76568859;701901570.61;967631324.6613727;256959996.22;"2020-12-20T23:59:59.999Z"
"2020-12-19T00:00:00.000Z";"2020-12-19T23:59:59.999Z";"2020-12-19T11:37:07.000Z";"2020-12-19T01:25:08.000Z";"2781";3.76547571;4.23610709;3.71021271;3.96389255;860199471.31;1018410462.9465003;256921813.56;"2020-12-19T23:59:59.999Z"
"2020-12-18T00:00:00.000Z";"2020-12-18T23:59:59.999Z";"2020-12-18T10:01:07.000Z";"2020-12-18T00:34:07.000Z";"2781";3.69271777;3.84243785;3.55541072;3.76731462;764765771.57;967792773.2319347;256891943.48;"2020-12-18T23:59:59.999Z"
"2020-12-17T00:00:00.000Z";"2020-12-17T23:59:59.999Z";"2020-12-17T16:46:09.000Z";"2020-12-17T03:58:07.000Z";"2781";3.52872526;3.99304644;3.44575041;3.69151096;1276882131.07;938974378.487191;254360447.18;"2020-12-17T23:59:59.999Z"
"2020-12-16T00:00:00.000Z";"2020-12-16T23:59:59.999Z";"2020-12-16T23:01:08.000Z";"2020-12-16T01:45:10.000Z";"2781";3.33117989;3.53317972;3.25121168;3.52855053;569026020.91;897415957.1746562;254329915.38;"2020-12-16T23:59:59.999Z"
"2020-12-15T00:00:00.000Z";"2020-12-15T23:59:59.999Z";"2020-12-15T00:46:09.000Z";"2020-12-15T23:22:07.000Z";"2781";3.48430196;3.51630274;3.31963556;3.33150942;331368558.77;838880372.7142152;251801891.2;"2020-12-15T23:59:59.999Z"
"2020-12-14T00:00:00.000Z";"2020-12-14T23:59:59.999Z";"2020-12-14T23:01:13.000Z";"2020-12-14T01:04:09.000Z";"2781";3.33855897;3.52055261;3.24720954;3.48526339;364601423.7;877520702.0692979;251780311.34;"2020-12-14T23:59:59.999Z"
"2020-12-13T00:00:00.000Z";"2020-12-13T23:59:59.999Z";"2020-12-13T21:46:13.000Z";"2020-12-13T04:16:08.000Z";"2781";3.12293658;3.36219136;3.07402739;3.33782159;363657249.13;840323057.8884748;251757931.37;"2020-12-13T23:59:59.999Z"
"2020-12-12T00:00:00.000Z";"2020-12-12T23:59:59.999Z";"2020-12-12T21:37:09.000Z";"2020-12-12T00:01:08.000Z";"2781";2.97014964;3.17407792;2.96592549;3.12253386;299773732.06;785986751.615319;251714404.71;"2020-12-12T23:59:59.999Z"
"2020-12-11T00:00:00.000Z";"2020-12-11T23:59:59.999Z";"2020-12-11T00:00:09.000Z";"2020-12-11T10:22:07.000Z";"2781";3.24386486;3.24386486;2.92648179;2.97210942;506458332.32;748056657.7925676;251692165.79;"2020-12-11T23:59:59.999Z"
"2020-12-10T00:00:00.000Z";"2020-12-10T23:59:59.999Z";"2020-12-10T00:04:07.000Z";"2020-12-10T15:17:08.000Z";"2781";3.35583216;3.36777105;3.19163124;3.24360991;365002773.89;816330299.5193958;251673389.41;"2020-12-10T23:59:59.999Z"
"2020-12-09T00:00:00.000Z";"2020-12-09T23:59:59.999Z";"2020-12-09T21:14:07.000Z";"2020-12-09T08:39:07.000Z";"2781";3.28540642;3.39082298;3.13234338;3.35541723;516081302.94;844381631.4283338;251647283.91;"2020-12-09T23:59:59.999Z"
