timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2018-12-31T00:00:00.000Z";"2018-12-31T23:59:59.999Z";"2018-12-31T01:55:11.000Z";"2018-12-31T20:54:12.000Z";"2781";0.2999191944;0.3021934686;0.2850031305;0.2894444499;1427064.51;101305557.4587;350000000;"2018-12-31T23:59:59.999Z"
"2018-12-30T00:00:00.000Z";"2018-12-30T23:59:59.999Z";"2018-12-30T09:36:12.000Z";"2018-12-30T00:19:13.000Z";"2781";0.2995365323;0.3146644533;0.2950795405;0.2986433574;1852487.57;104525175.10225;350000000;"2018-12-30T23:59:59.999Z"
"2018-12-29T00:00:00.000Z";"2018-12-29T23:59:59.999Z";"2018-12-29T22:57:10.000Z";"2018-12-29T10:39:09.000Z";"2781";0.2989328161;0.3188480892;0.2905611111;0.2999698495;2630384.87;104989447.31695;350000000;"2018-12-29T23:59:59.999Z"
"2018-12-28T00:00:00.000Z";"2018-12-28T23:59:59.999Z";"2018-12-28T18:38:13.000Z";"2018-12-28T07:04:06.000Z";"2781";0.2811544207;0.3016218398;0.2575635189;0.2983793901;3236125.92;104432786.5315;350000000;"2018-12-28T23:59:59.999Z"
"2018-12-27T00:00:00.000Z";"2018-12-27T23:59:59.999Z";"2018-12-27T01:15:11.000Z";"2018-12-27T23:29:12.000Z";"2781";0.3067202471;0.3107788501;0.2731603101;0.2751710721;3696029.3;96309875.2483;350000000;"2018-12-27T23:59:59.999Z"
"2018-12-26T00:00:00.000Z";"2018-12-26T23:59:59.999Z";"2018-12-26T00:41:13.000Z";"2018-12-26T10:02:16.000Z";"2781";0.3162927621;0.3188411905;0.2963110057;0.3075834077;4251937.44;107654192.7118;350000000;"2018-12-26T23:59:59.999Z"
"2018-12-25T00:00:00.000Z";"2018-12-25T23:59:59.999Z";"2018-12-25T21:42:12.000Z";"2018-12-25T04:05:12.000Z";"2781";0.3080420966;0.3217217689;0.2886523088;0.3176622409;4949792.6;111181784.33005;350000000;"2018-12-25T23:59:59.999Z"
"2018-12-24T00:00:00.000Z";"2018-12-24T23:59:59.999Z";"2018-12-24T08:34:12.000Z";"2018-12-24T20:48:12.000Z";"2781";0.3141825966;0.3312367656;0.3004370448;0.3079524863;3333646.27;107783370.20885;350000000;"2018-12-24T23:59:59.999Z"
"2018-12-23T00:00:00.000Z";"2018-12-23T23:59:59.999Z";"2018-12-23T01:08:12.000Z";"2018-12-23T16:52:11.000Z";"2781";0.3130579061;0.3201951044;0.3010841401;0.3132614559;2828792;109641509.55205;350000000;"2018-12-23T23:59:59.999Z"
"2018-12-22T00:00:00.000Z";"2018-12-22T23:59:59.999Z";"2018-12-22T23:56:13.000Z";"2018-12-22T04:05:13.000Z";"2781";0.2981641902;0.3113059241;0.2869609862;0.3113059241;3110686.65;108957073.4196;350000000;"2018-12-22T23:59:59.999Z"
