timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2024-12-31T00:00:00.000Z";"2024-12-31T23:59:59.999Z";"2024-12-31T14:23:00.000Z";"2024-12-31T22:40:00.000Z";"2781";20.583102091;21.0736604556;19.856895567;20.001365968;597468330.37;12762742365.22;638099970.45;"2024-12-31T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2024-12-30T23:59:59.999Z";"2024-12-30T01:40:00.000Z";"2024-12-30T15:38:00.000Z";"2781";20.9385011749;21.7330852059;20.1044636619;20.5834727046;728410628.07;13134076836.07;638099970.45;"2024-12-30T23:59:59.999Z"
"2024-12-29T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-29T00:00:00.000Z";"2024-12-29T23:27:00.000Z";"2781";21.9660864312;21.9660864312;20.7754028988;20.9387853922;456858345.66;13360856981.05;638099970.45;"2024-12-29T23:59:59.999Z"
"2024-12-28T00:00:00.000Z";"2024-12-28T23:59:59.999Z";"2024-12-28T22:55:00.000Z";"2024-12-28T08:01:00.000Z";"2781";21.5290102174;22.2809102128;21.0587225404;21.9660814034;729747341.75;14016559102.7;638099970.45;"2024-12-28T23:59:59.999Z"
"2024-12-27T00:00:00.000Z";"2024-12-27T23:59:59.999Z";"2024-12-27T09:44:00.000Z";"2024-12-27T23:01:00.000Z";"2781";22.6521944188;23.6213155974;21.3974893947;21.5290938296;829602107.32;13737660783.58;638099970.45;"2024-12-27T23:59:59.999Z"
"2024-12-26T00:00:00.000Z";"2024-12-26T23:59:59.999Z";"2024-12-26T00:20:00.000Z";"2024-12-26T21:15:00.000Z";"2781";24.4307876963;24.6406538839;22.4621637875;22.6522904307;756276596.92;14454364589.31;638099970.45;"2024-12-26T23:59:59.999Z"
"2024-12-25T00:00:00.000Z";"2024-12-25T23:59:59.999Z";"2024-12-25T10:25:00.000Z";"2024-12-25T21:28:00.000Z";"2781";25.4394913088;25.5303215958;24.2103068079;24.4311695756;815332956.85;15589284907.17;638099970.45;"2024-12-25T23:59:59.999Z"
"2024-12-24T00:00:00.000Z";"2024-12-24T23:59:59.999Z";"2024-12-24T22:23:00.000Z";"2024-12-24T02:22:00.000Z";"2781";24.4790640765;25.9332265645;23.5919994663;25.4395774726;1325641261.87;16232938652.5;638099970.45;"2024-12-24T23:59:59.999Z"
"2024-12-23T00:00:00.000Z";"2024-12-23T23:59:59.999Z";"2024-12-23T21:28:00.000Z";"2024-12-23T01:22:00.000Z";"2781";22.0477576241;24.8941940747;21.5474983274;24.479013147;1418414647.08;15620090063.94;638099970.45;"2024-12-23T23:59:59.999Z"
"2024-12-22T00:00:00.000Z";"2024-12-22T23:59:59.999Z";"2024-12-22T10:47:00.000Z";"2024-12-22T20:17:00.000Z";"2781";22.1261686937;22.6850203736;21.3759464588;22.0470654073;760283071.42;14068673488.47;638099970.45;"2024-12-22T23:59:59.999Z"
"2024-12-21T00:00:00.000Z";"2024-12-21T23:59:59.999Z";"2024-12-21T07:44:00.000Z";"2024-12-21T23:11:00.000Z";"2781";23.3645793533;24.8864369238;21.84805614;22.1267374468;1290476904.47;14118707589.69;638099970.45;"2024-12-21T23:59:59.999Z"
